record started at: 07-05-18 04:47:25

file format version: 4
captureMode: Offline
eye resolution: 640x480 scene resolution: 1280x720
recordFrameCount sceneFrameCount avg_fps sceneQTtime(d:h:m:s.tv/ts) porQTtime(d:h:m:s.tv/ts) porX porY pupilX pupilY cornealRefX cornealRefY diameterW diameterH
950 950 30.00 0:00:00:31.667/1000 0:00:00:31.634/1000 663.27 -162.07 285.81 125.59 -1000.00 -1000.00 55.00 47.00 
951 950 30.00 0:00:00:31.700/1000 0:00:00:31.667/1000 659.84 -163.36 286.58 125.97 -1000.00 -1000.00 54.00 44.00 
952 952 30.00 0:00:00:31.734/1000 0:00:00:31.700/1000 655.53 -165.65 287.53 126.28 -1000.00 -1000.00 53.00 45.00 
953 953 30.00 0:00:00:31.767/1000 0:00:00:31.734/1000 651.00 -167.83 288.51 126.66 -1000.00 -1000.00 54.00 47.00 
954 953 30.00 0:00:00:31.800/1000 0:00:00:31.767/1000 648.32 -168.67 289.09 126.99 -1000.00 -1000.00 56.00 48.00 
955 955 30.00 0:00:00:31.834/1000 0:00:00:31.800/1000 645.31 -171.04 289.73 127.01 -1000.00 -1000.00 54.00 47.00 
956 956 30.00 0:00:00:31.867/1000 0:00:00:31.834/1000 642.48 -173.58 290.31 126.96 -1000.00 -1000.00 54.00 47.00 
957 956 30.00 0:00:00:31.900/1000 0:00:00:31.867/1000 641.95 -173.69 290.42 127.04 -1000.00 -1000.00 56.00 48.00 
958 958 30.00 0:00:00:31.934/1000 0:00:00:31.900/1000 633.18 -187.42 292.14 125.48 -1000.00 -1000.00 56.00 46.00 
959 959 30.00 0:00:00:31.967/1000 0:00:00:31.934/1000 625.68 -202.37 293.56 123.41 -1000.00 -1000.00 57.00 48.00 
960 959 30.00 0:00:00:32.00/1000 0:00:00:31.967/1000 628.15 -202.61 293.04 122.86 -1000.00 -1000.00 58.00 48.00 
961 961 30.00 0:00:00:32.34/1000 0:00:00:32.00/1000 631.93 -200.97 292.26 122.49 -1000.00 -1000.00 57.00 47.00 
962 962 30.00 0:00:00:32.67/1000 0:00:00:32.34/1000 635.52 -201.07 291.49 121.73 -1000.00 -1000.00 56.00 46.00 
963 962 30.00 0:00:00:32.100/1000 0:00:00:32.67/1000 639.95 -200.38 290.54 120.98 -1000.00 -1000.00 58.00 47.00 
964 964 30.00 0:00:00:32.134/1000 0:00:00:32.100/1000 647.09 -199.41 288.98 119.72 -1000.00 -1000.00 58.00 47.00 
965 965 30.00 0:00:00:32.167/1000 0:00:00:32.134/1000 653.34 -200.52 287.56 118.10 -1000.00 -1000.00 57.00 47.00 
966 965 30.00 0:00:00:32.200/1000 0:00:00:32.167/1000 658.81 -203.20 286.26 116.22 -1000.00 -1000.00 55.00 44.00 
967 967 30.00 0:00:00:32.234/1000 0:00:00:32.200/1000 1206.98 -155.05 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
968 968 30.00 0:00:00:32.267/1000 0:00:00:32.234/1000 1206.98 -155.05 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
969 968 30.00 0:00:00:32.300/1000 0:00:00:32.267/1000 1206.98 -155.05 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
970 970 30.00 0:00:00:32.334/1000 0:00:00:32.300/1000 730.95 -18.25 271.39 148.70 -1000.00 -1000.00 25.00 32.00 
971 971 30.00 0:00:00:32.367/1000 0:00:00:32.334/1000 768.22 183.31 265.63 192.47 -1000.00 -1000.00 43.00 37.00 
972 971 30.00 0:00:00:32.400/1000 0:00:00:32.367/1000 728.12 236.73 276.88 207.41 -1000.00 -1000.00 44.00 27.00 
973 973 30.00 0:00:00:32.434/1000 0:00:00:32.400/1000 714.60 251.00 280.21 211.15 -1000.00 -1000.00 43.00 28.00 
974 974 30.00 0:00:00:32.467/1000 0:00:00:32.434/1000 712.25 233.05 280.46 207.69 -1000.00 -1000.00 46.00 37.00 
975 974 30.00 0:00:00:32.500/1000 0:00:00:32.467/1000 711.95 218.68 280.31 204.79 -1000.00 -1000.00 42.00 34.00 
976 976 30.00 0:00:00:32.534/1000 0:00:00:32.500/1000 712.02 210.43 280.17 203.10 -1000.00 -1000.00 48.00 39.00 
977 977 30.00 0:00:00:32.567/1000 0:00:00:32.534/1000 712.67 201.03 279.88 201.12 -1000.00 -1000.00 50.00 39.00 
978 977 30.00 0:00:00:32.600/1000 0:00:00:32.567/1000 712.47 193.46 279.80 199.56 -1000.00 -1000.00 50.00 40.00 
979 979 30.00 0:00:00:32.634/1000 0:00:00:32.600/1000 692.05 189.20 284.26 200.24 -1000.00 -1000.00 50.00 42.00 
980 980 30.00 0:00:00:32.667/1000 0:00:00:32.634/1000 611.68 171.61 299.49 202.42 -1000.00 -1000.00 30.00 58.00 
981 980 30.00 0:00:00:32.700/1000 0:00:00:32.667/1000 546.90 148.22 309.59 202.35 -1000.00 -1000.00 33.00 61.00 
982 982 30.00 0:00:00:32.734/1000 0:00:00:32.700/1000 557.87 141.05 307.94 200.48 -1000.00 -1000.00 31.00 62.00 
983 983 30.00 0:00:00:32.767/1000 0:00:00:32.734/1000 568.00 136.86 306.38 199.12 -1000.00 -1000.00 33.00 62.00 
984 983 30.00 0:00:00:32.800/1000 0:00:00:32.767/1000 572.76 134.15 305.63 198.34 -1000.00 -1000.00 31.00 61.00 
985 985 30.00 0:00:00:32.834/1000 0:00:00:32.800/1000 574.26 129.42 305.37 197.41 -1000.00 -1000.00 34.00 61.00 
986 986 30.00 0:00:00:32.867/1000 0:00:00:32.834/1000 588.76 128.64 303.04 196.27 -1000.00 -1000.00 29.00 59.00 
987 986 30.00 0:00:00:32.900/1000 0:00:00:32.867/1000 726.78 167.40 276.01 192.82 -1000.00 -1000.00 43.00 63.00 
988 988 30.00 0:00:00:32.934/1000 0:00:00:32.900/1000 828.41 194.69 247.48 188.86 -1000.00 -1000.00 46.00 64.00 
989 989 30.00 0:00:00:32.967/1000 0:00:00:32.934/1000 836.43 192.15 244.60 187.25 -1000.00 -1000.00 45.00 64.00 
990 989 30.00 0:00:00:33.00/1000 0:00:00:32.967/1000 832.16 186.91 245.92 186.38 -1000.00 -1000.00 45.00 63.00 
991 991 30.00 0:00:00:33.34/1000 0:00:00:33.00/1000 831.01 182.11 246.15 185.26 -1000.00 -1000.00 41.00 61.00 
992 992 30.00 0:00:00:33.67/1000 0:00:00:33.34/1000 830.50 175.85 246.11 183.67 -1000.00 -1000.00 44.00 61.00 
993 992 30.00 0:00:00:33.100/1000 0:00:00:33.67/1000 829.54 170.37 246.26 182.35 -1000.00 -1000.00 42.00 58.00 
994 994 30.00 0:00:00:33.134/1000 0:00:00:33.100/1000 828.51 167.01 246.50 181.59 -1000.00 -1000.00 41.00 58.00 
995 995 30.00 0:00:00:33.167/1000 0:00:00:33.134/1000 826.51 166.77 247.18 181.79 -1000.00 -1000.00 40.00 58.00 
996 995 30.00 0:00:00:33.200/1000 0:00:00:33.167/1000 826.27 169.28 247.35 182.48 -1000.00 -1000.00 36.00 57.00 
997 997 30.00 0:00:00:33.234/1000 0:00:00:33.200/1000 826.94 171.99 247.21 183.11 -1000.00 -1000.00 38.00 57.00 
998 998 30.00 0:00:00:33.267/1000 0:00:00:33.234/1000 825.82 174.93 247.70 184.02 -1000.00 -1000.00 42.00 60.00 
999 998 30.00 0:00:00:33.300/1000 0:00:00:33.267/1000 824.56 176.99 248.20 184.72 -1000.00 -1000.00 42.00 60.00 
1000 1000 30.00 0:00:00:33.334/1000 0:00:00:33.300/1000 815.86 181.11 251.23 186.83 -1000.00 -1000.00 42.00 59.00 
